id_product,model,descripcion ,suppliers,blands,2024-09-24 00:00:00,2024-09-25 00:00:00,2024-09-26 00:00:00,2024-09-27 00:00:00,2024-09-28 00:00:00,2024-09-29 00:00:00,2024-09-30 00:00:00,2024-10-01 00:00:00,2024-10-02 00:00:00,2024-10-03 00:00:00,2024-10-04 00:00:00,2024-10-05 00:00:00,2024-10-06 00:00:00,2024-10-07 00:00:00,2024-10-08 00:00:00,2024-10-09 00:00:00,2024-10-10 00:00:00,2024-10-11 00:00:00,2024-10-12 00:00:00,2024-10-13 00:00:00,2024-10-14 00:00:00,2024-10-15 00:00:00,2024-10-16 00:00:00,2024-10-17 00:00:00,2024-10-18 00:00:00,2024-10-19 00:00:00,2024-10-20 00:00:00,2024-10-21 00:00:00,2024-10-22 00:00:00,2024-10-23 00:00:00,2024-10-24 00:00:00,2024-10-25 00:00:00,2024-10-26 00:00:00,2024-10-27 00:00:00,2024-10-28 00:00:00,2024-10-29 00:00:00,2024-10-30 00:00:00,2024-10-31 00:00:00,2024-11-01 00:00:00,2024-11-02 00:00:00
ID-00000385,03278,MECHA EZETA ACERO RAPIDO DE 7.00 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,18,23.0,23.0,23.0,23.0,23.0,21.0,21.0,26.0,26.0,26.0,24.0,24.0,24.0,24.0,29.0,29.0,34.0,34.0,34.0,34.0,34.0,34.0,39.0,39.0,39.0,39.0,39.0,37.0,42.0,42.0,42.0,40.0,40.0,45.0,45.0,43.0,43.0,,
ID-00000386,100000750,MECHA EZETA ACERO RAPIDO DE 7.50MM,ITURRIA S.A,EZETA,16,23.0,23.0,23.0,23.0,22.0,22.0,22.0,27.0,27.0,26.0,26.0,26.0,25.0,23.0,30.0,30.0,37.0,37.0,37.0,37.0,37.0,37.0,44.0,42.0,42.0,42.0,40.0,40.0,46.0,46.0,46.0,46.0,46.0,53.0,53.0,53.0,53.0,,
ID-00000387,100000725,MECHA EZETA ACERO RAPIDO DE 7.25 MM,ITURRIA S.A,EZETA,18,21.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0,23.0,22.0,25.0,25.0,25.0,25.0,24.0,22.0,25.0,25.0,25.0,25.0,23.0,23.0,26.0,26.0,26.0,26.0,26.0,29.0,29.0,29.0,29.0,,
ID-00000388,03286,MECHA EZETA ACERO RAPIDO DE 8.00 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,15,28.0,28.0,28.0,28.0,28.0,28.0,27.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,53.0,53.0,66.0,65.0,65.0,65.0,65.0,63.0,76.0,75.0,75.0,73.0,73.0,73.0,86.0,86.0,86.0,86.0,86.0,99.0,96.0,96.0,96.0,,
ID-00000389,03288,MECHA EZETA ACERO RAPIDO DE 8.25 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,18,29.0,29.0,29.0,29.0,29.0,27.0,27.0,39.0,39.0,39.0,39.0,38.0,38.0,38.0,50.0,50.0,60.0,60.0,60.0,60.0,60.0,60.0,72.0,72.0,72.0,72.0,72.0,71.0,83.0,83.0,82.0,82.0,81.0,93.0,90.0,87.0,84.0,,
ID-00000390,07754.55,MANGUERA DE RIEGO MONOCOLOR 1/2 X MTS.,BERMON DISTRIBUIDORA S.R.L,CONER,10,15.0,15.0,15.0,15.0,15.0,15.0,15.0,20.0,20.0,20.0,18.0,18.0,18.0,16.0,21.0,20.0,23.0,23.0,23.0,21.0,21.0,21.0,24.0,24.0,24.0,24.0,24.0,24.0,29.0,28.0,28.0,28.0,27.0,32.0,32.0,32.0,32.0,,
ID-00000391,07754.70,MANGUERA DE RIEGO MONOCOLOR 3/4 X MTS.,BERMON DISTRIBUIDORA S.R.L,CONER,15,28.0,28.0,28.0,28.0,28.0,28.0,28.0,41.0,41.0,41.0,41.0,40.0,38.0,38.0,51.0,49.0,62.0,62.0,60.0,58.0,58.0,58.0,69.0,69.0,68.0,68.0,68.0,68.0,81.0,81.0,81.0,79.0,79.0,92.0,92.0,91.0,91.0,,
ID-00000392,07754.75,"MANGUERA DE RIEGO MONOCOLOR DE 1"" X MTS.  BERMON DISTRIBUIDORA S.R.L",,CONER,10,23.0,23.0,23.0,23.0,23.0,23.0,23.0,36.0,36.0,36.0,34.0,34.0,34.0,34.0,47.0,47.0,60.0,60.0,60.0,60.0,58.0,58.0,71.0,71.0,71.0,71.0,71.0,71.0,84.0,84.0,84.0,84.0,84.0,97.0,97.0,97.0,94.0,,
ID-00000393,07762.05,MANGUERA DE RIEGO TRENZADA DE 1/2 X MTS.,BERMON DISTRIBUIDORA S.R.L,CONER,19,34.0,34.0,34.0,34.0,34.0,34.0,34.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,62.0,62.0,77.0,77.0,77.0,77.0,77.0,77.0,92.0,92.0,91.0,91.0,91.0,91.0,106.0,106.0,106.0,106.0,106.0,121.0,121.0,121.0,121.0,,
ID-00000394,07763.05,MANGUERA DE RIEGO TRENZADA DE 3/4 X MTS.,BERMON DISTRIBUIDORA S.R.L,CONER,20,31.0,31.0,31.0,31.0,31.0,30.0,30.0,41.0,39.0,39.0,39.0,37.0,37.0,37.0,50.0,50.0,63.0,63.0,63.0,63.0,61.0,61.0,74.0,74.0,72.0,72.0,72.0,72.0,85.0,85.0,85.0,84.0,84.0,97.0,97.0,97.0,97.0,,
ID-00000395,100000850,MECHA EZETA ACERO RAPIDO DE 8.50 MM,ITURRIA S.A,EZETA,12,11.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,,
ID-00000396,100000875,MECHA EZETA ACERO RAPIDO DE 8.75 MM,ITURRIA S.A,EZETA,13,30.0,30.0,30.0,30.0,28.0,27.0,27.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,61.0,61.0,78.0,78.0,78.0,76.0,76.0,76.0,93.0,93.0,93.0,92.0,92.0,92.0,109.0,107.0,105.0,105.0,105.0,120.0,120.0,120.0,119.0,,
ID-00000397,03294,MECHA EZETA ACERO RAPIDO DE 9.00 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,11,12.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,,
ID-00000398,03298,MECHA EZETA ACERO RAPIDO DE 9.50 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,12,15.0,15.0,15.0,15.0,15.0,15.0,15.0,18.0,18.0,18.0,18.0,18.0,16.0,16.0,19.0,19.0,22.0,21.0,21.0,21.0,21.0,21.0,24.0,24.0,24.0,24.0,22.0,22.0,25.0,23.0,23.0,23.0,22.0,25.0,25.0,25.0,25.0,,
ID-00000399,100000925,MECHA EZETA ACERO RAPIDO DE 9.25 MM,ITURRIA S.A,EZETA,20,22.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,26.0,24.0,26.0,25.0,25.0,23.0,23.0,23.0,25.0,25.0,25.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,24.0,24.0,24.0,24.0,,
ID-00000400,100000975,MECHA EZETA ACERO RAPIDO DE 9.75 MM,ITURRIA S.A,EZETA,17,21.0,21.0,21.0,21.0,21.0,21.0,19.0,21.0,19.0,19.0,17.0,17.0,17.0,16.0,20.0,20.0,24.0,23.0,23.0,22.0,22.0,22.0,26.0,26.0,26.0,25.0,25.0,25.0,29.0,29.0,29.0,27.0,27.0,31.0,31.0,31.0,28.0,,
ID-00000401,03302,MECHA EZETA ACERO RAPIDO DE 10.00 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,10,13.0,13.0,13.0,13.0,13.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,19.0,19.0,22.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,,
ID-00000402,100001025,MECHA EZETA ACERO RAPIDO DE 10.25 MM,ITURRIA S.A,EZETA,15,20.0,20.0,20.0,20.0,20.0,20.0,20.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,30.0,30.0,35.0,35.0,35.0,35.0,35.0,35.0,40.0,40.0,39.0,38.0,38.0,38.0,42.0,40.0,38.0,38.0,38.0,41.0,41.0,41.0,41.0,,
ID-00000403,03306,MECHA EZETA ACERO RAPIDO DE 10.50 MM,ITURRIA S.A,EZETA,13,17.0,17.0,17.0,17.0,17.0,17.0,17.0,21.0,21.0,21.0,20.0,20.0,18.0,18.0,22.0,21.0,25.0,25.0,25.0,25.0,24.0,23.0,25.0,25.0,25.0,25.0,25.0,24.0,28.0,26.0,26.0,26.0,26.0,30.0,30.0,30.0,29.0,,
ID-00000404,03310,MECHA EZETA ACERO RAPIDO DE 11.00 MM,BERMON DISTRIBUIDORA S.R.L,EZETA,16,21.0,21.0,19.0,19.0,19.0,19.0,19.0,25.0,24.0,24.0,24.0,22.0,22.0,21.0,27.0,27.0,32.0,32.0,32.0,32.0,32.0,30.0,36.0,36.0,34.0,34.0,34.0,32.0,36.0,34.0,34.0,33.0,32.0,38.0,38.0,38.0,38.0,,
ID-00000405,100001125,MECHA EZETA ACERO RAPIDO DE 11.25 MM,ITURRIA S.A,EZETA,10,10.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,5.0,5.0,6.0,4.0,2.0,2.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,-2.0,-2.0,-3.0,,
ID-00000406,100001150,MECHA EZETA ACERO RAPIDO DE 11.50 MM,ITURRIA S.A,EZETA,10,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,
